Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
115,2022-06-25,13,0.5206106177290966,0.3796923076923077,0.641652123327516,-0.0172691777304087,-0.1129251700680272,0.0894412577012959,1.0397282534601866,0.8358034321372855,1.2546012269938651,0.4423271262936943,0.3524835427887492,0.533695652173913,2.0971259774908897,1.1267123287671232,3.0603174603174605,-0.4423271262936943,-0.533695652173913,-0.3524835427887492,1.0170262905106284,0.6319677635997314,1.5609756097560976,0.279068452884666,0.1949650349650349,0.3733371072742711,4091.5325302340207,3610.337476979742,4789.18009118541,81,0.40927804469531287,0.4529514001994408,0.46635554171139926,0.4672077251171735,0.48443025861594347,0.49377005899051485,-0.023721271988524292,-0.003029032380456249,0.0010859769381883488,0.0008050303390789448,0.014031819073456075,0.011600064997665901
116,2022-06-30,13,0.5139338889353402,0.3595706618962433,0.6579984239558707,-0.0100539832373053,-0.10550227158001,0.0924195223260643,1.02511155048368,0.8307984790874525,1.2358916478555304,0.4384029654688732,0.3386060306475531,0.5569807597434633,1.866715539132044,1.0346062052505969,2.654100866021396,-0.4384029654688732,-0.5569807597434633,-0.3386060306475531,0.988775543654155,0.5393369619000494,1.568881685575365,0.2807277019594542,0.177475898334794,0.3686364799181376,4887.891281599246,4399.389458272328,6305.079780755177,86,0.41731355757901517,0.4680840774534541,0.481121679326479,0.48171276456073503,0.5033152029425361,0.5122166625066293,-0.017734038569868882,0.006320805628414951,0.010323288976749667,0.010128420900386273,0.026718975172444148,0.02440559798352465
117,2022-07-05,13,0.5490467122598084,0.4136029411764705,0.6667406256933659,0.0406337141828507,-0.0608034744842562,0.1581868640148011,0.926858525959121,0.7268370607028753,1.129479768786127,0.4600700034920753,0.3703396851698425,0.5735232509426058,2.5193101069132395,1.469422423556059,3.516093835242771,-0.4600700034920753,-0.5735232509426058,-0.3703396851698425,1.183560594801636,0.7079646017699115,1.7683658170914542,0.3056079476287541,0.2099436783841522,0.3884642112578179,5506.002463029788,5059.410804020101,6795.137061403509,91,0.42534907046271747,0.4826628547079107,0.49513139886398705,0.4954552822491182,0.5205054439024968,0.5285016730384118,-0.011746805151213457,0.015408208306237474,0.01923599357297806,0.019129216273043502,0.03836762072656841,0.036293465381526835
118,2022-07-10,13,0.5313862044153294,0.3875106928999144,0.6818293582493238,0.0255348749598475,-0.0807159743329956,0.1447698744769874,0.9555186654417804,0.7470760233918129,1.175606171932403,0.4562637320803256,0.3592576226248343,0.5789473684210527,1.6978973441663647,1.0457209847596718,2.3824006488240066,-0.4562637320803256,-0.5789473684210527,-0.3592576226248343,1.0080096665210971,0.5867933966983492,1.6260667183863462,0.2831470522508122,0.1913430420711974,0.3815318539727989,4997.7629947214045,4553.402105263158,6189.091861898891,96,0.4333845833464198,0.4966877319628108,0.5084003293858906,0.508456974919086,0.5359521500344144,0.5426526822782322,-0.005759571732558033,0.024233175653011238,0.02782888877645756,0.027810214123970053,0.04892638771465235,0.04719244480539178
122,2022-07-30,13,0.5782482530084729,0.4278394534585824,0.708313539192399,0.1020932786714921,-0.0154823342596268,0.2291915911809947,0.8196781380076534,0.6270856507230256,1.0314516129032258,0.4773793519296804,0.3982202447163515,0.5768471826353869,1.836413939020128,1.1144890998072077,2.567676767676768,-0.4773793519296804,-0.5768471826353869,-0.3982202447163515,1.0101698063003512,0.5958775765146784,1.590029761904762,0.2896529416720956,0.1910055583628095,0.3862651152178873,4652.500207995691,4174.29869600652,5283.527313266444,116,0.46552663488122903,0.5472482409868444,0.5543807425568014,0.5534729780535345,0.580361363050163,0.5797954965568384,0.018189361942063664,0.056908691729619404,0.05909833665457531,0.05939760755365102,0.08004775958525945,0.08021137874870554
123,2022-08-04,13,0.5820914436075056,0.4627151051625239,0.6986301369863014,0.0995951791801088,-0.0095981779729949,0.2336448598130841,0.8231754273456129,0.6212121212121212,1.019382391590013,0.4830837586785356,0.4082464884458541,0.5817549284885968,2.349594497836688,1.5800899364242518,3.1806451612903226,-0.4830837586785356,-0.5817549284885968,-0.4082464884458541,1.1675663724331884,0.7424412094064949,1.8502519798416128,0.3065181223594483,0.2217698735804585,0.4051391862955032,5462.880643123012,5073.346153846154,5899.55816226784,121,0.47356214776493133,0.5585036182439612,0.5641801639301887,0.5630795445863428,0.5873583508894157,0.5849318567687374,0.02417659536071909,0.06442148242114973,0.06616415563807637,0.06652700670460791,0.08517299890475427,0.08582126052724565
124,2022-08-09,13,0.6168393312493072,0.5026269702276708,0.7653014265991717,0.1403320138096525,0.0137875101378751,0.2544146500981033,0.7569296319155675,0.59436913451512,0.9728,0.5061512560583432,0.4191651969429747,0.6268023748939779,1.828745906837796,1.274479568234387,2.580695220360025,-0.5061512560583432,-0.6268023748939779,-0.4191651969429747,1.1402450702716875,0.7040816326530612,1.924483306836248,0.3118079872081283,0.2147990417886611,0.4319259426507112,4718.40069225426,4078.291876046901,5358.537390829694,126,0.48159766064863363,0.5692050955015215,0.5733325706597742,0.572065595263398,0.5928851335653746,0.588761940017875,0.030163828779374485,0.07167183778163129,0.07293895352633473,0.07335664867828566,0.0893459182957611,0.09043574365349666
126,2022-08-19,13,0.5873770213522058,0.4644870349492672,0.7574370709382151,0.1185683570841959,-0.0063941096686688,0.2868632707774799,0.7955510597086684,0.5541666666666667,1.0128705148205928,0.4993372516126951,0.4239306984298863,0.6271186440677966,1.856583279121564,1.2025495750708215,2.692979392245896,-0.4993372516126951,-0.6271186440677966,-0.4239306984298863,1.076789107519548,0.605057194461168,2.0513447432762835,0.2965797682309171,0.1899536698366252,0.437414030261348,4708.933843075461,4265.336193447738,5249.6328125,136,0.4976686864160383,0.588946350017972,0.5897588564354075,0.5882493042601794,0.6000113855803597,0.5932905742614989,0.042138295616685334,0.08538524250944829,0.08563467821546089,0.08613234585410559,0.09516547314595347,0.0969301826223079
127,2022-08-19,13,0.5852581081572394,0.4623893805309734,0.7526436781609196,0.1183873418307742,-0.0062256809338521,0.2830696735106024,0.795660665533677,0.5587618048268626,1.0125293657008614,0.4973904881721928,0.4233062330623306,0.62281822051937,1.8850890712149984,1.2252564658286371,2.7523673396462387,-0.4973904881721928,-0.62281822051937,-0.4233062330623306,1.074422217893038,0.6087798579728858,2.0154095701540955,0.2961538787265025,0.1910937117690237,0.4329730972637388,4705.731787646619,4262.332159624413,5235.626442812172,136,0.4976686864160383,0.588946350017972,0.5897588564354075,0.5882493042601794,0.6000113855803597,0.5932905742614989,0.042138295616685334,0.08538524250944829,0.08563467821546089,0.08613234585410559,0.09516547314595347,0.0969301826223079
128,2022-08-24,13,0.5747673931786583,0.4582224587546567,0.7417308563661078,0.0900914815204243,-0.0374029640084686,0.2699710441151422,0.8433481960418949,0.5748390557939914,1.0777126099706744,0.4998050865638946,0.4248159831756046,0.6343537414965986,1.941303670541681,1.3019809466202934,2.8784860557768925,-0.4998050865638946,-0.6343537414965986,-0.4248159831756046,1.1340920680545037,0.6851967520299813,2.058921161825726,0.2945289843357784,0.2056737588652482,0.4248021108179419,4825.648991556897,4335.3049257232215,5273.627991675338,141,0.5057041992997406,0.5979861272768623,0.5970639936053898,0.5954823650351192,0.6018851785758943,0.5943875633577793,0.04812552903534076,0.0918482918767838,0.09156520111549737,0.09208663085817648,0.09700382889711512,0.09896960162354984
129,2022-09-08,13,0.5991535463032079,0.4388984509466437,0.7783882783882784,0.1379930400672374,0.0069092584062643,0.3190694515197826,0.7617573716477553,0.5162203913491246,0.9862763037511436,0.5273948179966803,0.4546485260770975,0.6555839727195226,1.4229164344313598,0.8839842847238272,2.1057847144803663,-0.5273948179966803,-0.6555839727195226,-0.4546485260770975,1.128754395346929,0.7251344086021505,2.185436071126164,0.3069627472444515,0.2058510638297872,0.4510806414129677,4299.413414144686,3759.279963403477,5175.667353244078,156,0.5298107379508474,0.6217820590561934,0.6155349309876037,0.6139489159395031,0.6025881653787906,0.5953103551788272,0.06608722929130703,0.10966282799249791,0.1077449886325127,0.1082678646895398,0.09954258821894979,0.10144590904721329
130,2022-09-13,13,0.5799235665478846,0.4209065679925994,0.7601149150107733,0.0868812882354684,-0.0561245391233101,0.2828476705636014,0.8460914973186082,0.559031556039173,1.1189236111111112,0.5063693786787977,0.4323511725796752,0.6363231693745827,1.8483923244177467,1.1247528015820698,2.7007364828453384,-0.5063693786787977,-0.6363231693745827,-0.4323511725796752,1.1381888932965447,0.7043269230769231,2.130984643179765,0.3007265809326264,0.2062947067238912,0.4350599642766011,4205.329171549937,3737.2694444444446,4993.641458106638,161,0.5378462508345498,0.6286062363168571,0.6205958489456547,0.6190804091606669,0.6017248319301753,0.5954114724749253,0.07207446270996246,0.11507613603563858,0.11261698424243416,0.11311659321122255,0.09978726116047154,0.10143719838018317
131,2022-09-23,13,0.593882314602386,0.4067357512953368,0.7419851243908695,0.0710894176129786,-0.0925423020681011,0.2453245324532453,0.8730449106736056,0.6060070671378092,1.203959484346225,0.5197404558741368,0.4270696452036793,0.615604186489058,2.021861212711742,1.154836336888562,2.7944478464992857,-0.5197404558741368,-0.615604186489058,-0.4270696452036793,1.263787215774817,0.7088989441930618,2.025641025641025,0.3209700212729917,0.2014453477868112,0.4252753015207132,4023.2829557784494,3638.3681614349775,4706.613957597174,171,0.5539172766019544,0.6405928908395148,0.629167367479528,0.6278987604613172,0.5993368709606561,0.5961985951381097,0.0840489295472733,0.12511544612877373,0.12160786341615804,0.12202609704161825,0.10009024122811683,0.1009081014240023
132,2022-10-03,13,0.5788027750159911,0.4099810486418193,0.7524920982251398,0.0446302961465579,-0.106241440031305,0.2583798882681564,0.9240928098936236,0.5893451720310766,1.2377408056042032,0.5178926269809908,0.4180432020330368,0.6278229448961157,1.888657182630268,1.098324589609071,2.654135338345865,-0.5178926269809908,-0.6278229448961157,-0.4180432020330368,1.1794357608462076,0.6994856722997795,2.004448398576512,0.3030407687587443,0.1954976303317535,0.4151925078043704,4099.730488562597,3773.388556789069,4936.63013318535,181,0.569988302369359,0.6503639453639457,0.6357759899168779,0.6348862201952423,0.5971163140059907,0.5985099806801966,0.09602339638458413,0.13410501489771404,0.12962658019228512,0.12991991941552275,0.10091220115551369,0.1005434211797045
133,2022-10-13,13,0.6071479388555949,0.4291312867406923,0.7622080679405521,0.0461579280169695,-0.1121057985757884,0.2415856394913986,0.9226804713310222,0.6108433734939759,1.2525206232813932,0.5486637871372914,0.4498338870431894,0.6427480916030535,1.861615051326145,1.0707301173402868,2.6213946695874406,-0.5486637871372914,-0.6427480916030535,-0.4498338870431894,1.3955482313293044,0.8038585209003215,2.120240480961924,0.3372994960594715,0.225645813881108,0.4440111420612813,3861.271905257473,3458.377579737336,4525.646531100479,191,0.5860593281367636,0.6579193998901504,0.6405467487534408,0.6401505538704463,0.5962064264413538,0.6029315993956406,0.10799786322189497,0.14204484234245954,0.1367115189674904,0.1368421372878545,0.10309247552195933,0.10132730422551006
135,2022-11-27,13,0.6684949304121598,0.5166557805355977,0.7805774278215223,0.1778304555553774,0.0083005679335954,0.3108134342846049,0.7026893364031301,0.5257701421800948,0.9835355285961872,0.5823489118720562,0.509020618556701,0.6538274012676744,1.6867423140788769,1.113111911431239,2.264059469941823,-0.5823489118720562,-0.6538274012676744,-0.509020618556701,1.4324339054290376,0.8806959403479702,1.9275500476644425,0.3584332412671763,0.2547082432849645,0.432605221097496,3982.3003072593433,3518.487102321582,4546.649940617577,236,0.6583789440900845,0.6645008952800173,0.6426240352501826,0.6450277286829077,0.6260984754648486,0.6455148757747153,0.16188296398979377,0.1647835169569036,0.15806742233034876,0.15727497831717333,0.14273547805638742,0.13759703949042645
136,2022-12-22,13,0.6394302589759887,0.4990048336650554,0.7219538378958669,0.1981469406853388,0.0508610332398878,0.3156794425087108,0.672959208551454,0.5201271186440678,0.9032012195121952,0.5272485192946034,0.4457964601769911,0.5917256396298313,2.606449749162648,1.7627516122728162,3.7328479417530094,-0.5272485192946034,-0.5917256396298313,-0.4457964601769911,1.360771024747379,0.862686567164179,1.8175,0.3447157247806928,0.2469794886203989,0.4161369193154034,4553.405524641394,4013.395683453237,5444.557997881356,261,0.6985565085085961,0.6487707816232391,0.6329846094292473,0.63622626135862,0.6605949240908799,0.6641708026268489,0.1918191310830709,0.16823087737822326,0.16338459568879737,0.1623158954327804,0.18102789222554172,0.17994056061029173
137,2022-12-27,13,0.6493946741850012,0.516042780748663,0.75973669775096,0.1623212397739811,0.0011093854004881,0.2877039395145245,0.7251001315300226,0.5531520395550061,0.9977836879432624,0.5576614888517898,0.4930875576036866,0.6318131256952169,1.5956156370070922,1.0556216144801165,2.1115107913669067,-0.5576614888517898,-0.6318131256952169,-0.4930875576036866,1.2086877684162036,0.7862407862407863,1.7196261682242993,0.3239571707252434,0.2430254184748915,0.4115161119915478,3944.842216546456,3572.535655737705,4682.58090909091,266,0.7065920213922983,0.6439630588932134,0.6303660052910227,0.6335932340853065,0.6663073932683474,0.6648294345099686,0.1978063645017263,0.1681330434693412,0.16395881104150722,0.16289486595965777,0.18801587955325516,0.18822593653238595
139,2023-01-16,13,0.6586530155624154,0.5183563489390367,0.765704584040747,0.1770596710909882,0.0071610071610071,0.3169877408056042,0.7039728312270543,0.5186170212765957,0.9857798165137616,0.5665315896046839,0.5049767750497678,0.6428943258719417,1.5506068953554162,1.038340666247643,2.0934552729351243,-0.5665315896046839,-0.6428943258719417,-0.5049767750497678,1.2465696295293889,0.8140703517587939,1.906040268456376,0.3307721992489573,0.235595390524968,0.4269230769230769,4006.783542990043,3547.37247706422,4649.550498753117,286,0.7387340729271076,0.6191931679775449,0.6181101608902366,0.6203307508043137,0.6720137088181772,0.6509635870795876,0.221755298176348,0.16511735452332543,0.1647848763752242,0.16405279940076292,0.20374031427721917,0.20895954517625448
140,2023-02-05,13,0.583821260381572,0.4682741116751269,0.686497672012416,0.1738956951771614,0.0367113651351945,0.3045186640471513,0.7078424624861478,0.5331325301204819,0.9291772688719252,0.4921882138807845,0.4324402189570729,0.5606587798654604,2.157137431858609,1.4897202561509943,3.3173212771969487,-0.4921882138807845,-0.5606587798654604,-0.4324402189570729,1.1126894217328676,0.7609970674486803,1.6206322795341097,0.3040172935410409,0.2360683281993839,0.3920080930703085,4443.423725312413,4008.326794657763,5019.469512195122,306,0.7708761244619169,0.5855608770689701,0.6037542269072502,0.6028780822098524,0.6218483345948798,0.6046410290743793,0.2457042318509697,0.15790270028053038,0.1634879743655947,0.16377682554144596,0.17833903375057147,0.18245343110630508
141,2023-02-15,13,0.5674312711399354,0.4397476340694006,0.6779261586802828,0.1445492360787345,0.0170634084685064,0.2816215162736308,0.7519501980890316,0.5605231143552312,0.9664457332228666,0.496757126326223,0.4420221169036334,0.565884044082415,1.6289799895108446,1.083644278606965,2.233357193987115,-0.496757126326223,-0.565884044082415,-0.4420221169036334,0.9912735019190004,0.7058394160583941,1.4675019577133908,0.2785766256541405,0.2094633583381419,0.3667245226878254,4409.942992915548,4006.302118644068,4987.437343358396,316,0.7869471502293215,0.5654213316173431,0.596101307561774,0.592628914036749,0.5604418762711241,0.5687596589648081,0.2576786986882805,0.15272076117284064,0.16213937159871228,0.16328415105566968,0.13855642038889826,0.13596911888066998
