Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max
55,2021-03-17,1,0.3556367949652978,0.2172489082969432,0.4891332140117617,-0.1178714735954189,-0.2013856085655802,0.0248108393454161,1.2746539037455065,0.9515796703296704,1.5043375394321767,0.3835407246100425,0.2656072644721907,0.4567404426559356,1.0545865080477648,0.7011880165289257,1.7022601886456663,-0.3835407246100425,-0.4567404426559356,-0.2656072644721907,0.5230277644661893,0.3161407766990292,0.821529745042493,0.1607914117891568,0.1054618676063428,0.2422110552763819,5025.432511100153,4490.2291009463725,5479.037249283668
56,2021-03-22,1,0.3751155752789226,0.2129729729729729,0.5241577435361713,-0.1104179669043777,-0.2062615101289134,0.0353107344632768,1.2562984541783393,0.931787175989086,1.519721577726218,0.4066662184351073,0.279394644935972,0.4979508196721312,1.0135769412636,0.676559943912129,1.5551938443326427,-0.4066662184351073,-0.4979508196721312,-0.279394644935972,0.5683323857425462,0.3253012048192771,0.9494459833795016,0.1677571150263242,0.0913001912045889,0.2675627694648744,5178.139731080281,4620.244300911854,5677.055479452055
57,2021-03-27,1,0.3269878335424752,0.2216649949849548,0.4152215799614643,-0.0657653996242017,-0.137291863022306,0.0402308606348667,1.1442516526730098,0.9226501305483028,1.3182811361981064,0.3488747223047455,0.2694111516414799,0.401529636711281,1.063428608154271,0.7298288508557458,1.5880562951692658,-0.3488747223047455,-0.401529636711281,-0.2694111516414799,0.500432018360381,0.3640529531568228,0.7082825822168088,0.1523124374944084,0.1125169453230908,0.2042594385285576,5677.788647600934,5179.0941869021335,6076.904137931035
58,2021-04-06,1,0.3438347550453541,0.2427515633882888,0.4697542533081285,-0.1003989869647149,-0.2071492403932082,0.0324015247776365,1.2301719799187991,0.9372307692307692,1.5225428313796212,0.3872321862083913,0.3142857142857143,0.4528735632183908,0.8575837430036581,0.5950058525165821,1.3688415446071909,-0.3872321862083913,-0.4528735632183908,-0.3142857142857143,0.4898098763828534,0.3240628778718259,0.7558338076266362,0.1498424439466009,0.0922063666300768,0.2227608008429926,5597.440249949793,4566.902662993572,6144.995433789954
61,2021-05-16,1,0.5256905376294461,0.3115060804490178,0.623203831825439,0.0214260204152401,-0.1165547214539707,0.1386970319208512,0.9612516365662472,0.7563934426229508,1.2638640429338104,0.4823732388058653,0.327424913835549,0.5505038668853995,1.5583124013189251,0.796079368874014,2.105121293800539,-0.4823732388058653,-0.5505038668853995,-0.327424913835549,1.0451303607794484,0.5521835677276092,1.3821609862219,0.2862890811176837,0.1841787439613526,0.3466003316749585,4700.545231770635,2724.977744807122,5275.102158273381
62,2021-05-21,1,0.5516323932308964,0.3559105431309904,0.6462315974511097,0.036939738150095,-0.100681782146821,0.1478800413650465,0.931752254258859,0.7423423423423423,1.223906911142454,0.5027372550631017,0.3744776599164255,0.5685932388222464,1.8509261489183704,1.0625704622322436,2.386403355470115,-0.5027372550631017,-0.5685932388222464,-0.3744776599164255,1.1953630400857242,0.645293315143247,1.627069834413247,0.3051760063204833,0.1889349930843706,0.3720183486238532,5239.076103379249,3969.2324131789846,5881.328977272728
63,2021-05-26,1,0.5762941387163114,0.3727506426735218,0.6931300732528213,0.0766125486599264,-0.0651890482398957,0.1650485436893204,0.8609444298118447,0.7166666666666667,1.139470013947001,0.5043960797457621,0.3794694348327566,0.5982109578829669,2.1048823960653427,1.1756121290741042,2.9233680227057715,-0.5043960797457621,-0.5982109578829669,-0.3794694348327566,1.3010702622332333,0.6379950495049505,1.8900414937759336,0.3294723330683016,0.1893654376724354,0.4188102893890675,5646.812778554866,4197.233164983165,6315.186099942562
64,2021-06-05,1,0.576116879231763,0.388492629576795,0.7300567107750473,0.128456218593022,-0.0466516177577125,0.2580871026466881,0.7768283017044337,0.5897150489759573,1.0978689818468823,0.5134100940315262,0.3878326996197718,0.6439734147655829,1.8294339087523344,1.0185572764057484,2.3203125,-0.5134100940315262,-0.6439734147655829,-0.3878326996197718,1.3729049316345634,0.6880152187698161,2.262595419847328,0.337407974393711,0.2065408805031446,0.4543940024989588,5546.060235760345,4530.196257961783,6280.627403846154
65,2021-06-10,1,0.6435049660910033,0.4113924050632911,0.7934309457855164,0.1154988969046099,-0.0940525587828492,0.2764399380368962,0.8007470469009771,0.5668578993821712,1.2076335877862596,0.5621423647922237,0.3896620278330019,0.6806972000741702,2.227195360574528,1.2159427059006696,2.9637841832963785,-0.5621423647922237,-0.6806972000741702,-0.3896620278330019,1.7481859675736198,0.7140065146579804,2.9829290206648698,0.3826480609905522,0.1961246399581042,0.5156657963446475,5324.708772934221,4512.216205533597,6028.682473776224
66,2021-06-15,1,0.6500705999039792,0.4009508716323296,0.8008996675141795,0.1257406490094698,-0.0933147632311977,0.2858539310152213,0.7840149978229648,0.5553866203301477,1.2058371735791091,0.5594382989409643,0.418978102189781,0.6724738675958188,1.9938448291839428,1.0742407199100112,2.6341181011192587,-0.5594382989409643,-0.6724738675958188,-0.418978102189781,1.6491686226646791,0.7117684078036501,2.7064144736842106,0.3820342565988188,0.2147030185004868,0.5011282051282051,5327.52650957805,4692.19777265745,6019.692441355343
67,2021-06-20,1,0.6751430408482045,0.4403973509933774,0.814026792750197,0.1257765825641706,-0.0754516471838469,0.2887333799860042,0.7833002203332196,0.5519113814074718,1.1632183908045977,0.5696894650597498,0.4368290668868703,0.6790663749088257,2.1825714807273666,1.2807663964627856,2.855766141985223,-0.5696894650597498,-0.6790663749088257,-0.4368290668868703,1.878965166761036,0.9236387782204516,3.065559440559441,0.4018520955915292,0.2508763144717075,0.5181128896377422,5237.979791674626,4641.284552845529,5955.706342311034
68,2021-06-25,1,0.6501876211283254,0.4644696189495365,0.7583838383838384,0.1426059367052539,-0.0248585633464769,0.2576217309637336,0.7543990490815539,0.5903033088235294,1.05098452883263,0.5523121838208938,0.4465920651068158,0.6299625468164795,2.3200567886140657,1.4599595258745302,2.924995577569432,-0.5523121838208938,-0.6299625468164795,-0.4465920651068158,1.6678947376246949,0.8780487804878048,2.347622759158223,0.3873637754297366,0.2522796352583586,0.468871198203715,5432.812019326054,4923.413659793814,5979.618299445471
70,2021-07-20,1,0.72202550874654,0.5216798472866103,0.7935368043087971,0.1979820905737961,0.0169491525423728,0.2971920142833955,0.6715628655203644,0.5417917917917918,0.9666666666666668,0.6111954240314901,0.5068863083985957,0.6795484151107252,2.51540458984771,1.5677757744632028,3.0105858733345503,-0.6111954240314901,-0.6795484151107252,-0.5068863083985957,2.1376071752299186,1.3451043338683788,3.007391763463569,0.4378860576560152,0.3372340425531915,0.5152290760174046,4808.60501545122,4293.529452054794,5370.658591408592
71,2021-07-25,1,0.701894549780452,0.5168100078186083,0.772617743702081,0.2068552548292966,0.0497835497835497,0.3028497826436966,0.6588975503664755,0.5350963914977755,0.9051546391752576,0.5955892662847101,0.4934565050038491,0.6605786989534168,2.272996211348693,1.4284685203861114,2.7227111316967734,-0.5955892662847101,-0.6605786989534168,-0.4934565050038491,1.9228984450497757,1.312878787878788,2.605714285714286,0.4230708453186853,0.3366834170854271,0.4918945076215824,4938.084852579195,4499.522652659225,5467.622670025189
73,2021-08-14,1,0.673961225850761,0.4937547795054805,0.7728937728937729,0.160010175860979,0.0175756477622757,0.2677382691995453,0.7276837691187641,0.5776127049180327,0.9654558404558404,0.5781863943354212,0.4783047426841574,0.6553780617678381,1.8905450901624532,1.198336849944148,2.3307946544043685,-0.5781863943354212,-0.6553780617678381,-0.4783047426841574,1.6072006598719475,1.0641361256544504,2.3698275862068967,0.3802685704465573,0.2877253642874784,0.4720072826581702,5016.24221171113,4456.452430555555,5724.565881763527
74,2021-08-19,1,0.6677788727119944,0.5540679711637487,0.7624347036111742,0.1580809812341926,0.0089301986513577,0.2774128347650328,0.7310495510252544,0.5656645569620253,0.9822976878612716,0.5659730534911849,0.4974874371859296,0.6395669709191254,2.1995124282608107,1.5154929577464786,2.8700672066172666,-0.5659730534911849,-0.6395669709191254,-0.4974874371859296,1.634930920156965,1.0459693537641577,2.4017316017316017,0.3740553270536887,0.2784909614880796,0.4655252198056455,5055.9162204940085,4403.408959537572,5680.535824742268
75,2021-08-24,1,0.6619028413852865,0.563274228807384,0.735269000853971,0.1570638655995086,0.0349034225686208,0.2550493189290747,0.7313003100724619,0.593562874251497,0.9325474787164376,0.5487659371042968,0.4970278920896205,0.6085493766079557,2.189459551801776,1.663356504468719,2.611508601004719,-0.5487659371042968,-0.6085493766079557,-0.4970278920896205,1.5448994084917953,1.0766832917705735,2.046852122986823,0.3748741744388917,0.2960280886548168,0.440278631427986,5390.088297579769,4832.417485265226,6358.558703535811
76,2021-09-08,1,0.6259510157622352,0.5531962954596792,0.690678845754619,0.1636536200370212,0.0231782557945639,0.2534533602359149,0.7209201821911462,0.5955918771669143,0.9546936114732724,0.5290871070778249,0.4711772665764546,0.5840336134453782,2.8904228834786894,2.1236511586768088,3.695932859909619,-0.5290871070778249,-0.5840336134453782,-0.4711772665764546,1.5483367850531713,1.1898054996646548,1.948662328271873,0.3576481066097909,0.2960339943342776,0.4090909090909091,5649.839113316032,4429.370125091979,6552.551503094606
77,2021-09-13,1,0.6643159262375304,0.5417614559636009,0.759682224428997,0.1339854594897574,-0.0547917911934648,0.2557293561295016,0.7675733077324248,0.5926998841251448,1.1159359190556493,0.573966380955867,0.5077250932338838,0.6305258259655654,1.7143569849704965,1.1787583085843587,2.138369270312723,-0.573966380955867,-0.6305258259655654,-0.5077250932338838,1.4803009324016867,1.0655090765588002,2.0058823529411764,0.3629133141222063,0.2870005627462014,0.4427534535237649,4569.685853187848,3670.57159533074,5669.592353525322
78,2021-09-23,1,0.6511208661854632,0.4913335691545808,0.738855183328937,0.1216923388196224,-0.0956670956670956,0.2544132917964694,0.7870606442654894,0.5943708609271523,1.21157495256167,0.5672094962301314,0.5024946543121882,0.6220472440944882,1.7411112229046468,1.0234305923961098,2.1632684584491813,-0.5672094962301314,-0.6220472440944882,-0.5024946543121882,1.4091922748386905,0.8347315436241611,1.8679417122040076,0.3546295336060809,0.2419713831478537,0.4246243334949103,4312.144057009424,3524.32779886148,5527.575257731958
79,2021-10-03,1,0.6384115817754044,0.4140752864157119,0.7264437689969605,0.1323069766398165,-0.1034244206157039,0.2619047619047619,0.7712875033903179,0.5849056603773585,1.2307098765432098,0.5480743259489436,0.3980582524271844,0.6179469748470429,1.838717997771674,0.9317456420328996,2.548869883934026,-0.5480743259489436,-0.6179469748470429,-0.3980582524271844,1.396972298895092,0.6685520361990951,1.912280701754386,0.3500786120724892,0.186752529898804,0.4300852338170928,4294.202389004004,2353.26401179941,6025.5625
80,2021-10-08,1,0.6363250404687701,0.433602347762289,0.7267114093959731,0.1049960040138782,-0.1522776572668112,0.2302972195589645,0.8171533743529831,0.6256234413965087,1.3592630501535312,0.5613202551548218,0.4765100671140939,0.6174690870823467,1.8800696960649772,0.9821720641151456,2.3799894496219447,-0.5613202551548218,-0.6174690870823467,-0.4765100671140939,1.4110511681360538,0.6715643906655142,1.951566951566952,0.3432542202799615,0.1883549631708172,0.4211971444261395,4185.666825073086,3417.25076765609,5216.576923076923
81,2021-10-18,1,0.6589918087888949,0.4473584188521475,0.7475728155339806,0.1127323222354403,-0.1547169811320754,0.2466524354744808,0.8045625926147315,0.6042963885429639,1.3660714285714286,0.5905902758314121,0.503621807091117,0.649404597064525,1.7587198841789855,0.9462936163370316,2.284803400637619,-0.5905902758314121,-0.649404597064525,-0.503621807091117,1.5237248371320873,0.6887477313974593,2.071065989847716,0.3598761243124039,0.1982539105129138,0.4374643061107938,4005.710812873323,3240.297794117647,5104.605191256831
82,2021-10-23,1,0.6468299540591799,0.4447717231222385,0.7318406664931008,0.1494477691433595,-0.1037003197807217,0.2676691729323308,0.7453551340290226,0.5776986951364176,1.2313965341488278,0.5701947274585051,0.4880546075085324,0.6235352779855398,1.6902166745891405,0.892962743938498,2.138512999847955,-0.5701947274585051,-0.6235352779855398,-0.4880546075085324,1.4296090077235706,0.7265758091993186,1.952127659574468,0.3552972417660721,0.2131367292225201,0.4255156608097785,4288.526662931379,3390.2716615698264,5500.52993051844
83,2021-11-02,1,0.6295553217719385,0.4393842206542656,0.7223687365140254,0.1341383891974655,-0.1081081081081081,0.2526909277293696,0.7701632876365266,0.5965630114566285,1.2424242424242424,0.5548791887506825,0.4599869876382563,0.610762331838565,1.871098290183497,1.0963508322663251,2.478084962913014,-0.5548791887506825,-0.610762331838565,-0.4599869876382563,1.378643461061522,0.7810331534309947,1.9721753794266443,0.3447235426981976,0.221021021021021,0.4260827486087588,4702.088589690447,3904.402209492635,5580.504555198286
84,2021-11-07,1,0.6431871490230505,0.4623348803998572,0.7389439828464218,0.1354249732933682,-0.1124593716143012,0.2743100574180404,0.7693445542710349,0.5694767441860465,1.25341796875,0.5785184635749049,0.506990434142752,0.6304639313488871,1.7504732644115089,1.0436814958091554,2.347528916929548,-0.5785184635749049,-0.6304639313488871,-0.506990434142752,1.3947067791281014,0.807218309859155,1.8674136321195145,0.3432711417457514,0.2189755929872808,0.4166453265044814,4229.213726357301,3397.483035714285,4923.581797235023
85,2021-11-17,1,0.6281090482828887,0.4944875459371172,0.7090671885192433,0.1522800010999627,-0.0348178137651821,0.2713331684392777,0.7421243161927953,0.5731517509727626,1.0721476510067114,0.5684336659119862,0.5059597205096589,0.6232633279483037,1.6546547721905145,1.1148798112372806,2.194140013419817,-0.5684336659119862,-0.6232633279483037,-0.5059597205096589,1.3821114658589384,0.9082872928176796,1.817660550458716,0.340876871494464,0.2474012474012474,0.4063989108236895,3473.4629889705966,2602.5057405281286,4281.500700280112
86,2021-11-22,1,0.606645361398019,0.4409340659340659,0.6968152866242038,0.1032970511199067,-0.1120561343823091,0.2319644839067702,0.8208073261769788,0.6234234234234234,1.2523946360153255,0.5320657885241906,0.4686734336716835,0.5846116386656928,1.7871054241663378,1.0540141191922507,2.3311293781272338,-0.5320657885241906,-0.5846116386656928,-0.4686734336716835,1.1975742943422345,0.7702479338842976,1.6050080775444266,0.3180540427101213,0.2135196620084498,0.3771069182389937,4322.824667045939,3599.4140969162995,4948.50753920386
87,2021-11-27,1,0.6139889239509638,0.469241773962804,0.707615341856587,0.1173099622152412,-0.0793453490781023,0.232016210739615,0.7970931831536052,0.6233552631578947,1.1723672367236724,0.5441484966719864,0.4846669016566796,0.6092212538656171,1.9178228064228136,1.124964976183805,2.738540692235734,-0.5441484966719864,-0.6092212538656171,-0.4846669016566796,1.3284602650041342,0.8736122971818958,1.8093346573982123,0.3282423104379368,0.2432260121134842,0.4018414018414018,4048.728768411089,3430.4086270871985,4590.468645763843
88,2021-12-02,1,0.6229266888180807,0.473222674600689,0.7111175955646338,0.1037699597205122,-0.113662456946039,0.2211635921346036,0.8201824988873526,0.6377822045152722,1.256476683937824,0.5619352635455324,0.5003717472118959,0.6115748469671675,1.501415334096545,0.913211652363109,1.924656452377192,-0.5619352635455324,-0.6115748469671675,-0.5003717472118959,1.245028458752967,0.8013059701492538,1.5876010781671157,0.3247372351016349,0.229487970388649,0.3856540084388186,3901.0237679091138,3117.453373015873,4444.502358490567
89,2021-12-17,1,0.6273014989942322,0.4890720171981368,0.7151965993623804,0.1086843416665527,-0.1289184139505916,0.2286408674518601,0.8130668553862097,0.6278149726110773,1.295996186844614,0.5441547301520155,0.487389229720518,0.5910364145658263,1.8332830889003295,1.1449579831932772,2.429923552966873,-0.5441547301520155,-0.5910364145658263,-0.487389229720518,1.3351972388698323,0.881179531656548,1.6836301950805763,0.3339885264184661,0.2386023294509151,0.389119170984456,4240.060911950094,3340.410561370124,4879.523895946763
91,2021-12-27,1,0.6010691137438005,0.4888463989802422,0.6803702695344405,0.1097520474275697,-0.1224707135250266,0.2195685670261941,0.8104695760254489,0.6399241945672773,1.279126213592233,0.5285412333168228,0.470712773465067,0.5721284703320632,1.9414080573143075,1.2738998482549315,2.492519449431478,-0.5285412333168228,-0.5721284703320632,-0.470712773465067,1.1869408236270698,0.7729681978798586,1.479964381121995,0.311104896762207,0.2249322493224932,0.3567552127963439,4174.913525343939,3401.370689655173,4721.5085281111815
92,2022-01-01,1,0.6019917445825752,0.4794315632011967,0.6812411847672779,0.0935826765564155,-0.133718347401155,0.199110572063877,0.8372941308742385,0.6679028995279838,1.3087179487179488,0.5463048059140297,0.5038140210679259,0.5884861407249466,1.4233923693698023,0.959150082298369,1.7836166924265842,-0.5463048059140297,-0.5884861407249466,-0.5038140210679259,1.1290403195142813,0.7547683923705721,1.3909643788010424,0.3040364537581365,0.2188153310104529,0.3577097505668934,3959.848434741343,3031.395767195767,4524.4996684350135
94,2022-01-16,1,0.5265201437968915,0.3986968662736581,0.6224858174316658,0.0652600493620383,-0.0934088152042054,0.1687694276833059,0.8841313555774056,0.7112015018773467,1.2060660124888491,0.5155558624976133,0.4641117245859045,0.560059317844785,1.290907542591669,0.9065002035554348,1.6832324978392394,-0.5155558624976133,-0.560059317844785,-0.4641117245859045,0.8752459481804248,0.597163120567376,1.1098737936154417,0.2476473509053268,0.1701000588581518,0.3015127803860198,4504.886935661147,3711.333931777379,5119.324607329843
95,2022-01-31,1,0.5099413892290567,0.3786516853932584,0.6045548654244306,0.041413187058761,-0.143034568412337,0.1568955890563931,0.9289620232522148,0.7287644787644788,1.333816425120773,0.5112040623793479,0.4537914691943128,0.5492253873063468,1.1133124516419672,0.7408950249940491,1.5036075036075036,-0.5112040623793479,-0.5492253873063468,-0.4537914691943128,0.7735414485836394,0.4965774735532047,0.9635854341736694,0.2251866026717448,0.1369495166487647,0.2721071863580999,4433.913331165806,3522.302986512524,5047.317333333333
96,2022-02-15,1,0.4614365421082067,0.3224901850813236,0.5621483375959079,-0.0002024485715406,-0.1666329216440575,0.1161420946070311,1.0097982170458932,0.79188654353562,1.3999028182701652,0.4698920165499448,0.4086021505376344,0.4959758551307847,1.1298265001976628,0.7112815437902029,1.5196349557522124,-0.4698920165499448,-0.4959758551307847,-0.4086021505376344,0.6621434416800214,0.4353233830845771,0.855495251017639,0.1931258004647744,0.1239444293108145,0.2475752935171005,4499.548626328112,3613.230166503428,5145.230398899587
97,2022-03-02,1,0.4252579540681176,0.3032742887815352,0.5086119554204661,-0.0126950911217845,-0.17077045274027,0.0918385977725032,1.033735571833943,0.8317725752508361,1.4118773946360152,0.4559747076004704,0.391404011461318,0.4945284002084419,0.903725519296702,0.6043427104503155,1.1732894427462968,-0.4559747076004704,-0.4945284002084419,-0.391404011461318,0.5675732560144049,0.3787972721636701,0.7330827067669172,0.1725166697254597,0.1066147859922179,0.2293577981651376,4701.6340075986855,3809.168269230769,5377.201337792642
98,2022-03-07,1,0.3434769785234945,0.2512315270935961,0.4106225014277556,0.0468315974827544,-0.1264367816091954,0.1533971515293019,0.9184977321439268,0.7340080971659919,1.2894736842105263,0.301471976795511,0.2255729794933655,0.3682853459389772,10.669886102712216,-1021.6666666666669,1542.5,-0.301471976795511,-0.3682853459389772,-0.2255729794933655,0.5610171362780005,0.4133663366336633,0.6740890688259109,0.1598897892150785,0.1187485186063048,0.1944739638682253,5042.898849943272,4278.883283877349,6533.041366906475
99,2022-03-17,1,0.117103123689527,0.064113238967527,0.2081031307550644,-0.2825844372436785,-0.542328806703265,-0.1546033584250144,1.805323985845284,1.3657534246575342,3.369949494949495,0.1800072087370245,0.10062893081761,0.3279352226720647,1.3679635922059228,-57.77777777777778,98.75,-0.1800072087370245,-0.3279352226720647,-0.10062893081761,0.140215015740321,-0.1023622047244094,0.5012264922322158,0.0201532465227293,-0.0909090909090909,0.1337466784765279,1736.0743499585371,1240.3852631578948,3053.789435600579
100,2022-03-22,1,0.2085475558317232,0.1636784268363215,0.2504038772213247,-0.3011638458637982,-0.402846739490235,-0.1986156508363776,1.8661393547160885,1.4956813819577734,2.3492239467849223,0.3454771412841399,0.2662051604782882,0.4034188034188034,0.4347812331170584,0.3281810035842294,0.5634158665992925,-0.3454771412841399,-0.4034188034188034,-0.2662051604782882,0.1873504550078249,0.0794155019059721,0.4080717488789238,0.037611219844171,-0.0035065349059611,0.1173310715295448,3745.722733607667,1994.787139689579,4982.776984834969
101,2022-03-27,1,0.1874868631064963,0.1395540875309661,0.2680986475735879,-0.333898955833615,-0.5247261865250581,-0.1784586815227483,2.011261333976853,1.4344484629294756,3.208100558659218,0.3521531806364483,0.2698863636363636,0.4399277326106594,0.3687427805771956,0.2591792656587472,0.5790533736153072,-0.3521531806364483,-0.4399277326106594,-0.2698863636363636,0.1587782496666706,0.0620985010706638,0.4321880650994574,0.0226940262930036,-0.0224378411158277,0.1196603873706553,3745.300142728356,1493.7949852507377,5134.733451015005
102,2022-04-01,1,0.1805851629305745,0.0517176292940732,0.317516805061289,-0.2695209110914393,-0.3931598947676118,-0.0006708707902857,1.7579377579478397,1.001342642320086,2.295761078998073,0.2805324529402194,0.1090638930163447,0.349534224382341,0.4625463785537831,-23.491379310344826,22.64423076923077,-0.2805324529402194,-0.349534224382341,-0.1090638930163447,0.1904122053753807,0.0988710229216558,0.3605442176870748,0.0466443802322828,0.0035259018171955,0.1197604790419161,4899.34190151895,2416.670520231214,9726.39335476956
103,2022-04-06,1,0.1947103713199778,0.1624927198602213,0.2627399073461284,-0.2285795457139758,-0.2936536392972391,-0.0550434553594943,1.597345267312981,1.1164994425863992,1.831472081218274,0.2274227821455147,0.1275471698113207,0.2795167490389895,1.7915564261374686,-53.03030303030303,51.66666666666667,-0.2274227821455147,-0.2795167490389895,-0.1275471698113207,0.2274173095044259,0.1696072851451338,0.3549075391180654,0.0629015427852789,0.0345555262463729,0.1207183239108746,4938.874716294426,3694.542553191489,5624.696150696151
104,2022-04-11,1,0.221279028342223,0.1647429171038824,0.3979959919839679,-0.2835858385294603,-0.3644646924829157,-0.1646891314665401,1.797243088854498,1.3943181818181818,2.1469534050179213,0.336767764877083,0.2825806451612903,0.4313222079589217,0.4944329330695012,0.3436732872126757,1.1412535079513564,-0.336767764877083,-0.4313222079589217,-0.2825806451612903,0.2468183227714415,0.139764996907854,0.616600790513834,0.0654540025172362,0.0246516613076098,0.191370355573312,4245.16697828199,2388.858422939068,5378.778695293146
